sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_RespRemoved,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,PROLIFICPID,SESSIONID,SURVEYID,Q1,Q2,Q3,Q4,CBC_Random1,CBC_Random2,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random7,CBC_Random8,CBC_Random9,CBC_Random10,CBC_Random11,CBC_Random12,CBCSwipe_Con1,CBCSwipe_Con2,CBCSwipe_Con3,CBCSwipe_Con4,CBCSwipe_Con5,CBCSwipe_Con6,CBCSwipe_Con7,CBCSwipe_Con8,CBCSwipe_Con9,CBCSwipe_Con10,CBCSwipe_Con11,CBCSwipe_Con12,CBCSwipe_Con13,CBCSwipe_Con14,CBCSwipe_Con15,CBCSwipe_Con16,CBCSwipe_Con17,CBCSwipe_Con18,CBCSwipe_Con19,CBCSwipe_Con20,CBCSwipe_Con21,CBCSwipe_Con22,CBCSwipe_Con23,CBCSwipe_Con24,CBCSwipe_Con25,CBCSwipe_Con26,CBCSwipe_Con27,CBCSwipe_Con28,CBCSwipe_Con29,CBCSwipe_Con30,CBCSwipe_Con31,CBCSwipe_Con32,CBCSwipe_Con33,CBCSwipe_Con34,CBCSwipe_Con35,CBCSwipe_Con36,Gender,Age,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,Education,Income,Experience,Satisfaction_1,Satisfaction_2,Satisfaction_3,Satisfaction_4,Satisfaction_5,Satisfaction_6,Satisfaction_7,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27
60,10 Mar 2023 - 19:38:51 MST,10 Mar 2023 - 19:44:23 MST,332,329,1678502331,1678502663,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; SM-N975U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",Android 12,Chrome 107.0.0.0,97.90.42.62,412,,60de6eaecf5d59c0e0670050,640be965d9ce5f274e0c79d2,64024c13edfbd03a3efa7bb9,5,2,4,5,4,5,3,5,5,4,1,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,1,0,0,0,6,7,2,0,1,0,0,1,0,0,60,CBC1_1674746525_6,,11,5,5,10,7,107,9,48,6,6,23,4,10,18,9,12,6,,,3,3,3,4,3,3,14
61,10 Mar 2023 - 19:39:03 MST,10 Mar 2023 - 19:42:36 MST,213,211,1678502343,1678502556,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2607:fb90:754b:f0a9:c45e:f499:fb5:b615,390,,62354223d36eda662355a9c0,640be9a5b1966ddab256a443,64024c13edfbd03a3efa7bb9,2,2,4,3,5,3,5,5,5,4,5,5,5,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,6,2,1,0,1,0,1,0,0,61,CBC1_1674746525_6,,9,4,3,14,25,25,25,8,11,6,11,6,6,5,7,5,6,,,3,3,7,5,3,4,10
62,10 Mar 2023 - 19:39:06 MST,10 Mar 2023 - 19:41:46 MST,160,157,1678502346,1678502506,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,Safari 604.1,47.158.148.70,393,,5f834d12f458f84b9b0565ae,640be9be81bd74491fd5a1ae,64024c13edfbd03a3efa7bb9,1,1,2,3,4,1,3,1,4,1,2,1,5,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,6,6,2,1,0,0,0,0,0,0,62,CBC1_1674746525_6,,3,3,5,9,3,19,14,13,9,8,4,4,9,9,6,6,8,,,2,2,6,4,4,4,3
63,10 Mar 2023 - 19:39:07 MST,10 Mar 2023 - 19:43:42 MST,275,275,1678502347,1678502622,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 6 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,204.195.39.88,412,,5e523ca8df9ae92581169f1d,640be9bdb8192a8c3013faa9,64024c13edfbd03a3efa7bb9,3,1,3,4,1,1,4,4,1,3,1,1,1,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,1,63,CBC1_1674746525_6,,8,4,7,9,21,22,17,8,32,13,8,10,16,15,6,11,8,,,3,37,2,3,3,2,10
64,10 Mar 2023 - 19:39:25 MST,10 Mar 2023 - 19:44:28 MST,303,302,1678502365,1678502668,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S901U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",Android 13,Chrome 106.0.5249.126,71.37.209.255,360,,63f29de1e498d3b7a8e490ab,640be9c2f43d20e43982f058,64024c13edfbd03a3efa7bb9,2,1,3,4,4,5,1,3,2,5,1,1,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,64,CBC1_1674746525_6,,13,4,4,10,12,39,19,30,16,27,21,15,13,8,11,15,7,,,3,3,4,3,4,11,10
65,10 Mar 2023 - 19:39:48 MST,10 Mar 2023 - 19:42:42 MST,174,174,1678502388,1678502562,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,98.165.52.245,414,,5e97af0bca82b6278c859323,640be9c6b1966ddab256a444,64024c13edfbd03a3efa7bb9,3,2,4,4,2,4,4,2,4,3,1,3,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,4,3,2,1,0,1,0,1,0,0,65,CBC1_1674746525_6,,4,3,2,5,13,20,19,10,14,10,8,7,7,6,5,8,7,,,3,3,4,5,2,3,6
66,10 Mar 2023 - 19:39:59 MST,10 Mar 2023 - 19:42:55 MST,176,174,1678502399,1678502575,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36 EdgA/110.0.1587.66",Android 13,EdgA 110.0.1587.66,172.59.80.191,412,,5d2a49241d8d930001c263a7,640be9d471fa038545e5021a,64024c13edfbd03a3efa7bb9,3,2,4,5,5,1,1,2,1,1,5,5,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,66,CBC1_1674746525_6,,15,6,4,10,12,34,8,9,9,6,5,5,4,13,4,4,5,,,3,2,2,2,5,2,5
67,10 Mar 2023 - 19:40:32 MST,10 Mar 2023 - 19:43:55 MST,203,202,1678502432,1678502635,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2607:fb90:39b9:bdd4:81c5:c956:eab4:e9ae,390,,60fcf49be5dd0924d4eba91d,640bea133a549fab4286b5cd,64024c13edfbd03a3efa7bb9,2,1,2,2,2,2,4,4,3,2,3,4,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,0,0,0,3,6,2,0,0,0,0,1,0,0,67,CBC1_1674746525_6,,6,3,4,13,5,21,12,15,16,7,11,17,8,10,11,10,9,,,3,2,4,4,2,3,6
68,10 Mar 2023 - 19:40:34 MST,10 Mar 2023 - 19:45:34 MST,300,298,1678502434,1678502734,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2605:ad80:10:1029:f0c2:824b:575c:f435,390,,628e987eb6b92cdc713ee965,640bea0a661d75e8b3c946fc,64024c13edfbd03a3efa7bb9,5,2,4,5,3,1,3,2,4,1,4,2,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,3,5,2,0,0,0,0,1,0,0,68,CBC1_1674746525_6,,12,5,8,10,36,31,29,14,12,7,12,18,13,10,8,10,13,,,4,2,4,10,7,16,7
69,10 Mar 2023 - 19:40:44 MST,10 Mar 2023 - 19:43:59 MST,195,195,1678502444,1678502639,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,73.84.127.135,393,,614e6f4f00a9e94b123316d3,640bea1d2e16f91c32e5465b,64024c13edfbd03a3efa7bb9,4,1,3,4,5,5,3,1,4,5,4,3,1,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,5,2,0,0,0,0,1,0,0,69,CBC1_1674746525_6,,5,3,4,10,7,22,12,22,11,10,11,9,8,7,10,8,10,,,2,3,2,4,3,4,8
70,10 Mar 2023 - 19:40:52 MST,10 Mar 2023 - 19:43:06 MST,134,133,1678502452,1678502586,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",Android 13,Chrome 109.0.0.0,2600:387:f:e13::5,393,,60c7c096903b9b083aa00c4f,640bea1676c35ce3371a16b1,64024c13edfbd03a3efa7bb9,6,2,4,,2,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,0,0,0,0,0,0,3,7,3,0,1,0,0,0,0,0,70,CBC1_1674746525_6,,10,2,5,,5,19,23,6,3,3,3,3,4,4,3,3,5,,,2,3,2,6,4,3,12
71,10 Mar 2023 - 19:40:56 MST,10 Mar 2023 - 19:45:50 MST,294,292,1678502456,1678502750,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,47.151.12.198,428,,5928b05e590f0b000126edb8,640bea22471826ef4aa9ec1b,64024c13edfbd03a3efa7bb9,4,2,4,4,2,5,5,5,1,5,5,5,1,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,0,0,1,7,7,2,0,0,1,1,1,0,0,71,CBC1_1674746525_6,,17,5,6,30,20,28,20,10,6,13,16,18,13,13,13,9,15,,,3,3,5,4,6,4,15
72,10 Mar 2023 - 19:41:59 MST,10 Mar 2023 - 19:52:38 MST,639,638,1678502519,1678503158,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2600:4040:b4f4:4600:5f27:ff48:622b:5729,412,,60c056b358621c438c04df78,640bea50acac807e44ccdd57,64024c13edfbd03a3efa7bb9,2,2,4,1,2,4,2,2,2,3,1,2,4,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,5,5,2,1,0,0,0,0,0,0,72,CBC1_1674746525_6,,6,2,4,5,5,16,17,7,469,9,16,33,8,5,7,3,6,,,3,2,2,3,4,2,4
73,10 Mar 2023 - 19:42:16 MST,10 Mar 2023 - 19:48:24 MST,368,366,1678502536,1678502904,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-N981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,69.117.54.191,384,,615e01e53a44a0c3c04378c0,640bea6928516a64fdd9470a,64024c13edfbd03a3efa7bb9,3,1,3,4,1,3,2,4,3,4,3,2,5,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,6,2,2,0,0,0,1,0,0,0,73,CBC1_1674746525_6,,7,4,7,10,17,30,34,31,18,17,20,17,25,16,26,32,16,,,6,3,4,4,4,6,12
74,10 Mar 2023 - 19:43:37 MST,10 Mar 2023 - 19:52:15 MST,518,513,1678502617,1678503135,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36 EdgA/110.0.1587.66",Android 12,EdgA 110.0.1587.66,198.57.90.184,393,,62cca376ba1d7ea6a18d1d6c,640bea904751bf0a5abf838f,64024c13edfbd03a3efa7bb9,2,2,4,1,1,2,1,3,4,4,1,1,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,2,2,2,0,0,1,0,1,0,0,74,CBC1_1674746525_6,,11,5,5,12,27,84,47,56,34,18,31,14,29,15,25,25,24,,,3,4,4,4,5,7,24
75,10 Mar 2023 - 19:43:51 MST,10 Mar 2023 - 19:50:27 MST,396,396,1678502631,1678503027,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,75.176.166.57,428,,6334d22300d18253fa9ab077,640beacc0a9630d53f2a7661,64024c13edfbd03a3efa7bb9,2,2,4,5,2,1,3,1,4,2,2,2,3,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,2,2,2,0,0,0,1,1,0,0,75,CBC1_1674746525_6,,14,7,4,31,31,52,25,15,48,12,23,17,19,29,13,17,13,,,3,3,3,2,4,4,7
76,10 Mar 2023 - 19:45:07 MST,10 Mar 2023 - 19:53:01 MST,474,470,1678502707,1678503181,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; Moto G (5) Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 8.1.0,Chrome 111.0.0.0,2603:9001:a00:3836:54a1:5df8:5021:20fb,360,,5c4fa169ee5ae100010a2057,640beb059738d46850ee82e4,64024c13edfbd03a3efa7bb9,1,1,1,2,2,4,4,3,5,2,4,1,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,0,0,0,0,0,2,2,2,1,0,1,0,1,0,0,76,CBC1_1674746525_6,,92,11,5,24,7,116,19,15,16,17,10,22,17,15,10,11,13,,,5,6,5,5,8,6,15
77,10 Mar 2023 - 19:45:20 MST,10 Mar 2023 - 19:48:46 MST,206,204,1678502720,1678502926,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; moto g play (2021)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 11,Chrome 110.0.0.0,64.82.152.54,320,,59dc4083ae9f950001d83b4b,640beb27a9f757dea09d4ddb,64024c13edfbd03a3efa7bb9,1,1,3,2,3,4,3,4,4,1,1,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,6,2,2,0,0,0,0,1,0,0,77,CBC1_1674746525_6,,7,3,4,8,21,24,12,14,11,9,8,10,8,10,10,9,7,,,2,3,3,4,4,3,10
78,10 Mar 2023 - 19:46:41 MST,10 Mar 2023 - 19:57:42 MST,661,658,1678502801,1678503462,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:602:8a01:1d40:c4:ca81:29a7:e3b,390,,5e59ee3a2bff541fcf05d86e,640beb6fe7741d91c75588f4,64024c13edfbd03a3efa7bb9,3,2,4,1,2,4,5,2,4,5,1,2,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,0,0,0,0,0,0,3,3,2,0,0,0,0,1,0,0,78,CBC1_1674746525_6,,11,11,10,71,144,183,50,10,17,14,13,18,19,10,6,9,15,,,5,3,2,7,4,3,23
79,10 Mar 2023 - 19:46:49 MST,10 Mar 2023 - 19:51:38 MST,289,286,1678502809,1678503098,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2600:1010:b05b:8bf7:7582:c8b9:190d:bc22,360,,5c6babadec1fb80001c18bed,640beb81cebc470ccf9d4df2,64024c13edfbd03a3efa7bb9,4,1,3,7,5,4,2,3,3,5,1,5,5,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,6,2,2,0,0,0,1,1,0,0,79,CBC1_1674746525_6,,6,5,4,15,14,38,17,19,16,35,10,12,16,16,15,11,12,,,2,2,3,3,3,3,9
80,10 Mar 2023 - 19:47:02 MST,10 Mar 2023 - 19:51:51 MST,289,285,1678502822,1678503111,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,167.142.114.11,375,,5e937e8e4d246b6b4162ae72,640beb94594fda71b6009ded,64024c13edfbd03a3efa7bb9,4,2,4,2,3,5,1,2,3,5,5,5,4,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,6,4,2,1,0,0,1,1,0,0,80,CBC1_1674746525_6,,11,5,4,16,13,33,10,20,15,17,10,24,17,12,15,15,15,,,2,4,4,3,5,3,12
81,10 Mar 2023 - 19:47:09 MST,10 Mar 2023 - 19:52:16 MST,307,303,1678502829,1678503136,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,67.253.168.4,375,,60a1cd12d57f9351ea041495,640beb967c572166361a166f,64024c13edfbd03a3efa7bb9,4,1,3,7,3,1,2,2,2,3,4,3,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,4,2,2,1,0,0,0,1,0,0,81,CBC1_1674746525_6,,6,4,4,19,38,26,17,21,17,16,16,14,11,21,11,9,21,,,2,5,2,4,4,6,9
82,10 Mar 2023 - 19:47:13 MST,10 Mar 2023 - 19:54:43 MST,450,448,1678502833,1678503283,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:387:2:80f::25,375,,612ba4bfee20a1ffc86116f9,640beb91fee2c204e52a7667,64024c13edfbd03a3efa7bb9,4,2,4,5,1,2,3,4,1,4,3,3,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,82,CBC1_1674746525_6,,74,8,5,21,7,72,9,10,22,8,10,65,19,17,7,8,10,,,4,5,6,5,38,4,14
83,10 Mar 2023 - 19:47:14 MST,10 Mar 2023 - 19:50:34 MST,200,199,1678502834,1678503034,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/252.0.509949674 Mobile/15E148 Safari/604.1",,Safari 604.1,208.64.158.239,393,,61086791465482e3ec238c87,640beba70a9630d53f2a766d,64024c13edfbd03a3efa7bb9,6,1,2,,5,5,5,5,5,5,5,5,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,4,4,2,0,1,0,0,0,1,0,83,CBC1_1674746525_6,,4,4,3,,14,35,8,10,7,8,8,7,11,9,11,14,11,,,3,3,3,4,6,4,12
84,10 Mar 2023 - 19:47:15 MST,10 Mar 2023 - 19:47:15 MST,0,0,1678502835,1678502835,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,66.249.83.106,980,,61086791465482e3ec238c87,640beba70a9630d53f2a766d,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,10 Mar 2023 - 19:47:15 MST,10 Mar 2023 - 19:47:15 MST,0,0,1678502835,1678502835,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,66.249.83.105,980,,61086791465482e3ec238c87,640beba70a9630d53f2a766d,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,10 Mar 2023 - 19:47:16 MST,10 Mar 2023 - 19:47:16 MST,0,0,1678502836,1678502836,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,66.249.83.105,980,,61086791465482e3ec238c87,640beba70a9630d53f2a766d,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,10 Mar 2023 - 19:48:41 MST,10 Mar 2023 - 19:55:14 MST,393,391,1678502921,1678503314,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,2603:9000:eb09:5800:de72:3515:6db3:8f8b,393,,60e5039426cd97f8e467fa52,640bebf93779aeca2cf4a70d,64024c13edfbd03a3efa7bb9,6,1,4,,1,2,3,5,4,4,4,2,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,4,2,1,0,0,1,0,1,0,0,87,CBC1_1674746525_6,,9,3,3,,29,53,28,39,52,29,21,11,20,19,13,13,10,,,6,3,3,3,3,5,16
88,10 Mar 2023 - 19:49:02 MST,10 Mar 2023 - 19:57:29 MST,507,505,1678502942,1678503449,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,47.151.255.140,414,,64011667899362ddb1474137,640bec01a7077bd5314dd084,64024c13edfbd03a3efa7bb9,5,1,3,3,2,5,2,4,4,3,1,1,1,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,1,0,0,0,3,6,1,0,0,0,1,0,0,0,88,CBC1_1674746525_6,,15,3,6,18,32,90,23,21,14,13,15,15,43,30,25,20,24,,,8,6,10,20,8,16,30
89,10 Mar 2023 - 19:49:02 MST,10 Mar 2023 - 19:51:09 MST,127,127,1678502942,1678503069,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-S906U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2601:204:c300:2ec0:8f7b:d31a:2df3:d2fa,412,,5815369b94ecc900010b014e,640bec10b8192a8c3013fac1,64024c13edfbd03a3efa7bb9,2,2,4,1,3,3,3,3,4,2,4,3,1,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,5,2,2,1,0,0,0,1,0,0,89,CBC1_1674746525_6,,4,4,4,5,2,17,11,6,8,10,5,5,5,4,5,5,5,,,2,3,1,4,1,4,7
90,10 Mar 2023 - 19:49:15 MST,10 Mar 2023 - 19:54:00 MST,285,284,1678502955,1678503240,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,207.255.222.37,390,,5aeeb4903c80f200013af2ed,640bec177f6ef030a79d4e12,64024c13edfbd03a3efa7bb9,2,1,2,1,2,3,3,4,3,3,1,3,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,6,3,2,1,0,1,1,0,0,0,90,CBC1_1674746525_6,,16,4,1,3,5,30,9,23,5,5,5,6,5,5,5,9,5,,,1,114,4,3,3,12,6
