sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_RespRemoved,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,PROLIFICPID,SESSIONID,SURVEYID,Q1,Q2,Q3,Q4,CBC_Random1,CBC_Random2,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random7,CBC_Random8,CBC_Random9,CBC_Random10,CBC_Random11,CBC_Random12,CBCSwipe_Con1,CBCSwipe_Con2,CBCSwipe_Con3,CBCSwipe_Con4,CBCSwipe_Con5,CBCSwipe_Con6,CBCSwipe_Con7,CBCSwipe_Con8,CBCSwipe_Con9,CBCSwipe_Con10,CBCSwipe_Con11,CBCSwipe_Con12,CBCSwipe_Con13,CBCSwipe_Con14,CBCSwipe_Con15,CBCSwipe_Con16,CBCSwipe_Con17,CBCSwipe_Con18,CBCSwipe_Con19,CBCSwipe_Con20,CBCSwipe_Con21,CBCSwipe_Con22,CBCSwipe_Con23,CBCSwipe_Con24,CBCSwipe_Con25,CBCSwipe_Con26,CBCSwipe_Con27,CBCSwipe_Con28,CBCSwipe_Con29,CBCSwipe_Con30,CBCSwipe_Con31,CBCSwipe_Con32,CBCSwipe_Con33,CBCSwipe_Con34,CBCSwipe_Con35,CBCSwipe_Con36,Gender,Age,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,Education,Income,Experience,Satisfaction_1,Satisfaction_2,Satisfaction_3,Satisfaction_4,Satisfaction_5,Satisfaction_6,Satisfaction_7,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27
60,10 Mar 2023 - 19:42:25 MST,10 Mar 2023 - 19:50:40 MST,495,494,1678502545,1678503040,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 5a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,96.42.100.229,412,,63d94472927e6eb086a7aa36,640bea7b0140b56395fa4ef2,64024c13edfbd03a3efa7bb9,2,2,4,1,4,4,2,1,4,3,3,4,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,6,2,0,1,0,0,0,0,0,60,CBC1_1674746525_6,,8,8,6,15,24,83,52,56,33,28,18,37,36,10,12,11,9,,,3,4,3,3,5,5,25
61,10 Mar 2023 - 19:42:54 MST,10 Mar 2023 - 19:46:25 MST,211,210,1678502574,1678502785,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2601:640:8780:d5d0:7b60:ac3f:f7e8:4a90,412,,63d19fcb29d5c67f191614e1,640bea98a7077bd5314dd060,64024c13edfbd03a3efa7bb9,3,2,4,4,1,3,2,4,1,4,2,1,1,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,0,0,0,4,7,3,0,0,1,0,0,0,0,61,CBC1_1674746525_6,,6,3,4,15,24,29,16,9,14,14,9,9,6,8,8,6,6,,,3,2,4,4,3,4,4
62,10 Mar 2023 - 19:43:03 MST,10 Mar 2023 - 19:46:02 MST,179,179,1678502583,1678502762,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:6c44:4000:715c:35a2:d455:6288:afe0,390,,597761dfd5ddf60001d14b20,640beaa5948d83bf77756322,64024c13edfbd03a3efa7bb9,2,1,1,1,2,1,4,5,5,5,3,2,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,1,0,0,0,5,4,2,1,0,1,0,0,0,0,62,CBC1_1674746525_6,,15,3,4,9,7,14,11,11,11,10,12,9,6,7,11,5,6,,,2,4,3,4,3,4,8
63,10 Mar 2023 - 19:43:09 MST,10 Mar 2023 - 19:46:42 MST,213,213,1678502589,1678502802,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2603:9000:2000:4b53:c514:1669:2a43:8e21,375,,5e48122927eb23000af799c7,640beaaf825e99516d9d4de1,64024c13edfbd03a3efa7bb9,2,1,3,2,2,3,5,3,5,1,4,3,1,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,5,4,2,0,0,1,0,1,0,0,63,CBC1_1674746525_6,,5,5,3,12,3,28,19,13,13,16,6,12,7,9,11,21,6,,,2,4,3,3,4,3,5
64,10 Mar 2023 - 19:43:12 MST,10 Mar 2023 - 19:46:49 MST,217,216,1678502592,1678502809,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; SM-G973U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 12,Chrome 110.0.0.0,2603:8081:43f0:ac0:209c:85d7:2ea6:df51,375,,5ff130909568d550c6e80d68,640beab3d548890546d5a1e2,64024c13edfbd03a3efa7bb9,1,2,4,5,1,5,4,3,4,5,5,5,5,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,5,4,2,0,0,0,1,1,0,0,64,CBC1_1674746525_6,,5,2,3,7,18,27,39,8,8,6,8,8,9,11,6,10,13,,,2,5,2,6,3,3,7
65,10 Mar 2023 - 19:43:32 MST,10 Mar 2023 - 19:47:23 MST,231,231,1678502612,1678502843,1,5,0,,Terminate,1,Mozilla/5.0 (Android 13; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0,Android 13,Firefox 110.0,73.51.173.139,414,,6125b040ffa3c0b9e67b92c9,640beac85731c33cfe011028,64024c13edfbd03a3efa7bb9,2,2,4,2,5,1,4,3,5,2,4,3,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0,0,0,0,0,5,5,2,0,0,0,1,1,0,0,65,CBC1_1674746525_6,,20,3,4,7,29,30,11,9,15,7,11,7,11,7,13,9,7,,,2,3,3,2,6,4,11
66,10 Mar 2023 - 19:44:10 MST,10 Mar 2023 - 19:48:15 MST,245,245,1678502650,1678502895,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; motorola one 5G ace) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 11,Chrome 111.0.0.0,98.186.218.49,432,,5c6d5477e8833000015244ad,640beae534c9a7efdc8c669b,64024c13edfbd03a3efa7bb9,2,1,3,7,2,2,5,1,3,1,1,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,4,1,2,1,0,1,1,1,0,0,66,CBC1_1674746525_6,,8,4,4,17,18,46,14,11,17,8,14,12,8,11,6,6,8,,,2,3,3,2,2,4,17
67,10 Mar 2023 - 19:44:37 MST,10 Mar 2023 - 19:47:02 MST,145,144,1678502677,1678502822,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-F926U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",Android 13,Chrome 111.0.0.0,2600:4040:2ec2:a00:88c9:c39d:bd08:5671,518,,62e01fdb9adf283ff375724f,640beac36bbf9103ad4c7a4e,64024c13edfbd03a3efa7bb9,2,2,4,2,4,2,2,2,3,5,3,4,2,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,5,4,2,0,0,0,0,1,0,0,67,CBC1_1674746525_6,,5,2,3,4,10,24,8,10,9,6,6,6,6,6,7,5,6,,,1,2,3,3,2,2,8
68,10 Mar 2023 - 19:45:52 MST,10 Mar 2023 - 19:51:54 MST,362,359,1678502752,1678503114,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:1702:4eb2:35e0:3917:5bb8:1bc:16c6,430,,63d0db605a35f89be4af216a,640beb3b2b3580f1bc4175fb,64024c13edfbd03a3efa7bb9,1,2,3,1,4,3,2,3,1,1,1,1,4,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,6,6,2,1,0,0,0,0,0,0,68,CBC1_1674746525_6,,6,5,11,29,6,37,35,21,19,23,77,18,11,10,8,9,15,,,2,3,1,2,2,5,4
69,10 Mar 2023 - 19:46:44 MST,10 Mar 2023 - 19:50:21 MST,217,216,1678502804,1678503021,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/254.0.513445336 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:3c9:180:6510:9939:8199:2b47:1e6e,414,,60ea3db7bfbbaffc23f31f4f,640beb7ed7f6002587a9ebd1,64024c13edfbd03a3efa7bb9,1,1,1,1,2,2,4,2,4,1,4,1,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,0,0,0,0,0,5,4,2,1,0,1,1,1,0,0,69,CBC1_1674746525_6,,6,6,5,5,7,31,15,13,15,12,9,9,11,7,9,7,7,,,4,6,5,5,5,6,11
70,10 Mar 2023 - 19:46:45 MST,10 Mar 2023 - 19:46:45 MST,0,0,1678502805,1678502805,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,66.249.84.6,980,,60ea3db7bfbbaffc23f31f4f,640beb7ed7f6002587a9ebd1,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,10 Mar 2023 - 19:46:45 MST,10 Mar 2023 - 19:46:45 MST,0,0,1678502805,1678502805,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,64.233.172.227,980,,60ea3db7bfbbaffc23f31f4f,640beb7ed7f6002587a9ebd1,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,10 Mar 2023 - 19:46:46 MST,10 Mar 2023 - 19:46:46 MST,0,0,1678502806,1678502806,1,2,0,,Q1,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",Android 7.0,Chrome 59.0.3071.125,64.233.172.229,980,,60ea3db7bfbbaffc23f31f4f,640beb7ed7f6002587a9ebd1,64024c13edfbd03a3efa7bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,10 Mar 2023 - 19:47:04 MST,10 Mar 2023 - 19:51:16 MST,252,250,1678502824,1678503076,1,5,0,,Terminate,1,Mozilla/5.0 (Android 12; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0,Android 12,Firefox 110.0,71.222.66.168,522,,6234965d3869b875dc31d93a,640beb9a2489e2dfebd511d3,64024c13edfbd03a3efa7bb9,4,1,3,2,3,2,3,2,2,5,4,5,4,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,4,3,2,0,0,0,0,1,0,0,73,CBC1_1674746525_6,,9,2,4,9,18,27,14,16,27,16,12,13,13,10,11,8,11,,,2,2,4,2,9,4,7
74,10 Mar 2023 - 19:47:38 MST,10 Mar 2023 - 19:51:47 MST,249,249,1678502858,1678503107,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,69.85.193.226,414,,6400dde6a2159a3e6636f677,640bebb3764dada99a43de8c,64024c13edfbd03a3efa7bb9,5,1,3,3,4,1,4,3,3,2,1,4,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,4,2,2,1,0,0,1,1,0,0,74,CBC1_1674746525_6,,5,4,3,19,5,32,41,15,10,10,11,8,7,15,11,9,19,,,2,2,2,3,3,4,9
75,10 Mar 2023 - 19:47:52 MST,10 Mar 2023 - 19:53:32 MST,340,359,1678502872,1678503212,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2601:206:8002:e610:ed58:95e1:b3af:5e0a,393,,614f23fabc0fcaa3cdfb9e05,640bebc8e8289cabf6e501c6,64024c13edfbd03a3efa7bb9,4,1,4,5,2,4,4,2,4,5,5,5,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,4,4,2,0,0,0,1,1,0,0,75,CBC1_1674746525_6,,25,3,5,12,16,25,27,20,20,10,26,17,16,20,57,18,17,,,2,2,2,3,6,2,8
76,10 Mar 2023 - 19:47:59 MST,10 Mar 2023 - 19:53:27 MST,328,326,1678502879,1678503207,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-F926U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Android 13,Chrome 110.0.0.0,174.212.34.220,674,,62bf01a70d976051a908ea2c,640bebca83306c4322f4a74f,64024c13edfbd03a3efa7bb9,4,1,3,4,3,3,4,5,5,3,4,1,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,4,5,2,1,0,1,0,1,0,0,76,CBC1_1674746525_6,,7,3,5,13,14,54,37,14,19,22,19,17,16,13,11,11,21,,,5,3,2,4,4,4,8
77,10 Mar 2023 - 19:48:19 MST,10 Mar 2023 - 19:51:09 MST,170,167,1678502899,1678503069,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,50.24.98.84,384,,5c935d881754ba001b25697a,640bea56b9ab8ff9a42becc6,64024c13edfbd03a3efa7bb9,3,2,4,6,3,4,5,5,5,1,5,5,5,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,5,6,1,0,0,1,0,1,0,0,77,CBC1_1674746525_6,,5,3,4,8,12,17,10,7,9,7,13,8,6,11,9,8,6,,,2,2,2,3,4,3,8
78,10 Mar 2023 - 19:48:44 MST,10 Mar 2023 - 19:51:23 MST,159,157,1678502924,1678503083,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,Safari 604.1,66.61.220.3,375,,5e126c25a98a7a8fab258f14,640bebf6825e99516d9d4df5,64024c13edfbd03a3efa7bb9,6,2,3,,4,4,5,2,4,5,2,1,1,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,1,78,CBC1_1674746525_6,,7,3,3,,16,8,8,11,5,7,9,6,11,8,8,6,7,,,1,3,3,3,9,2,13
79,10 Mar 2023 - 19:49:35 MST,10 Mar 2023 - 19:53:17 MST,222,221,1678502975,1678503197,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; LM-G900TM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 12,Chrome 110.0.0.0,68.49.156.182,360,,62b10d376cda94ec0cd6c1e3,640bec27c47a88d618722031,64024c13edfbd03a3efa7bb9,6,2,4,,5,5,3,5,3,3,1,5,5,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,5,6,2,0,1,0,0,1,0,0,79,CBC1_1674746525_6,,11,3,4,,25,31,15,9,11,12,11,9,9,10,9,8,11,,,3,3,3,4,3,2,15
80,10 Mar 2023 - 19:50:14 MST,10 Mar 2023 - 19:53:05 MST,171,169,1678503014,1678503185,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-F711U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2603:8001:1e00:84a5:459c:78e0:4547:cb23,360,,63d1427ba12159ad4ebf6a07,640bec168de483b2cef4a722,64024c13edfbd03a3efa7bb9,2,1,3,5,2,2,1,5,2,1,5,4,5,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,2,2,2,1,0,1,0,1,0,0,80,CBC1_1674746525_6,,6,2,6,10,9,19,9,8,8,12,7,5,9,7,6,6,6,,,4,5,2,3,2,4,14
81,10 Mar 2023 - 19:51:08 MST,10 Mar 2023 - 19:57:17 MST,369,368,1678503068,1678503437,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,67.167.171.200,428,,60ff805317a135b45d690611,640bec882d8dd99bc0ef936f,64024c13edfbd03a3efa7bb9,2,2,4,4,3,2,4,1,1,4,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,6,6,2,0,0,0,0,1,0,0,81,CBC1_1674746525_6,,6,4,6,10,26,51,25,23,16,24,24,29,19,24,15,16,18,,,4,3,3,4,5,3,10
82,10 Mar 2023 - 19:51:18 MST,10 Mar 2023 - 19:56:30 MST,312,309,1678503078,1678503390,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 12,Chrome 111.0.0.0,64.191.56.48,393,,614e3f7def73ee04e730819e,640bec8869acfcc7ef2becb6,64024c13edfbd03a3efa7bb9,4,2,4,3,1,3,5,5,4,5,3,3,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,5,2,2,0,0,0,1,1,0,0,82,CBC1_1674746525_6,,9,4,5,26,14,50,20,23,11,10,18,11,16,14,14,8,11,,,4,3,3,3,3,7,22
83,10 Mar 2023 - 19:51:26 MST,10 Mar 2023 - 19:58:55 MST,449,448,1678503086,1678503535,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; WTVIS01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 11,Chrome 110.0.0.0,2600:1011:b055:39bd:0:45:add4:8001,412,,626af8ea8c93e250e03bfaa6,640bec9460436fe75d2becae,64024c13edfbd03a3efa7bb9,3,1,3,4,5,1,5,2,4,5,5,5,5,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,1,0,5,3,2,1,0,1,1,1,0,0,83,CBC1_1674746525_6,,9,4,4,21,137,52,19,32,15,20,11,10,17,16,13,14,13,,,4,3,5,3,8,8,10
84,10 Mar 2023 - 19:52:11 MST,10 Mar 2023 - 19:54:10 MST,119,118,1678503131,1678503250,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2600:1014:b111:1ce7:e18c:fef2:c195:409c,375,,6346ec54d92718e50403c433,640bec97bc961c58ac8c6678,64024c13edfbd03a3efa7bb9,1,1,3,5,3,2,3,3,1,3,5,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,6,4,2,0,0,0,0,1,0,0,84,CBC1_1674746525_6,,5,4,3,9,5,11,7,5,7,5,3,5,3,4,5,6,6,,,3,3,3,3,4,3,6
85,10 Mar 2023 - 19:53:03 MST,10 Mar 2023 - 19:57:55 MST,292,291,1678503183,1678503475,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,98.38.188.125,412,,5aed49c2aa05510001ff8131,640bed038f8ec7f371ccddb0,64024c13edfbd03a3efa7bb9,4,2,4,1,5,5,2,3,5,5,5,5,1,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,2,2,0,1,0,0,1,0,0,85,CBC1_1674746525_6,,9,3,4,10,26,58,27,18,11,13,12,9,16,15,16,12,6,,,2,3,3,3,4,4,7
86,10 Mar 2023 - 19:53:41 MST,10 Mar 2023 - 20:00:14 MST,393,393,1678503221,1678503614,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,76.157.101.96,390,,6099dff06308cc570a428098,640bed1f45d1e8853482f06b,64024c13edfbd03a3efa7bb9,4,2,4,4,5,3,2,1,1,4,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,6,4,2,0,1,0,0,1,0,0,86,CBC1_1674746525_6,,9,4,115,13,8,56,10,23,10,14,10,8,16,14,13,12,8,,,4,4,7,11,4,10,10
87,10 Mar 2023 - 19:53:44 MST,10 Mar 2023 - 19:58:34 MST,290,290,1678503224,1678503514,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G996U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,47.186.222.227,320,,5f430d7837655454911d1d12,640bed22300afbbbf30c79b6,64024c13edfbd03a3efa7bb9,4,2,3,7,4,2,3,1,1,2,4,3,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,0,0,0,0,0,0,4,3,2,1,0,1,1,1,0,0,87,CBC1_1674746525_6,,9,4,5,11,7,26,30,20,12,19,15,18,11,15,15,25,14,,,2,3,4,3,8,3,11
88,10 Mar 2023 - 19:53:58 MST,10 Mar 2023 - 19:58:00 MST,242,243,1678503238,1678503480,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,68.2.91.69,390,,63c0e1b1ee5ca75f61e3b2e1,640bed294e38fff1d8c94740,64024c13edfbd03a3efa7bb9,3,1,1,4,5,4,5,1,3,5,2,3,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,0,0,0,0,0,0,5,6,2,0,0,0,0,1,0,0,88,CBC1_1674746525_6,,6,2,4,11,14,18,15,13,24,14,16,14,14,15,12,14,12,,,2,3,2,5,3,4,6
89,10 Mar 2023 - 19:54:31 MST,10 Mar 2023 - 19:58:10 MST,219,217,1678503271,1678503490,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.0.0; Moto Z (2)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",Android 8.0.0,Chrome 108.0.0.0,2607:fb90:be85:6c3f:8c6a:e713:14e7:7437,360,,55b90235fdf99b26070d7663,640bed262b7de87de42a76bc,64024c13edfbd03a3efa7bb9,4,1,2,5,2,1,4,2,3,1,5,4,1,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,6,5,2,1,0,1,1,1,0,0,89,CBC1_1674746525_6,,35,3,4,10,9,21,15,9,10,7,7,9,9,12,7,9,8,,,3,4,3,4,7,3,9
90,10 Mar 2023 - 19:54:59 MST,10 Mar 2023 - 19:58:35 MST,216,212,1678503299,1678503515,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; LM-G900TM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 12,Chrome 110.0.0.0,71.231.185.126,360,,5dd3bfcd8b8df139ce007928,640bed4bf43d20e43982f086,64024c13edfbd03a3efa7bb9,1,2,4,2,5,5,3,1,1,5,5,3,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,3,3,2,0,0,0,1,1,0,0,90,CBC1_1674746525_6,,6,4,4,5,9,23,20,13,13,10,10,11,8,8,12,8,8,,,3,4,3,3,4,3,20
